"","pitcher_team","xba_150_bullpen","date"
"4629","CWS",0.221152,"2023-10-09"
"4630","DET",0.246742857142857,"2023-10-09"
"4631","HOU",0.202488721804511,"2023-10-09"
"4632","KC",0.276248175182482,"2023-10-09"
"4633","LAA",0.286106870229008,"2023-10-09"
"4634","LAD",0.203741007194245,"2023-10-09"
"4635","MIA",0.185143884892086,"2023-10-09"
"4636","MIL",0.225300751879699,"2023-10-09"
"4637","MIN",0.179360294117647,"2023-10-09"
"4638","NYM",0.227945736434109,"2023-10-09"
"4639","NYY",0.288374045801527,"2023-10-09"
"4640","OAK",0.226873015873016,"2023-10-09"
"4641","PHI",0.179762589928058,"2023-10-09"
"4642","PIT",0.203785185185185,"2023-10-09"
"4643","SD",0.220732824427481,"2023-10-09"
"4644","SEA",0.193318181818182,"2023-10-09"
"4645","SF",0.221712230215827,"2023-10-09"
"4646","STL",0.264724637681159,"2023-10-09"
"4647","TB",0.234134328358209,"2023-10-09"
"4648","TEX",0.223455223880597,"2023-10-09"
"4649","TOR",0.230579710144928,"2023-10-09"
"4650","WSH",0.233789473684211,"2023-10-09"
"4651","ATL",0.271832116788321,"2023-10-10"
"4652","AZ",0.179617647058824,"2023-10-10"
"4653","BAL",0.207223880597015,"2023-10-10"
"4654","BOS",0.222159090909091,"2023-10-10"
"4655","CHC",0.247929133858268,"2023-10-10"
"4656","CIN",0.284244094488189,"2023-10-10"
"4657","CLE",0.263529850746269,"2023-10-10"
"4658","COL",0.257408,"2023-10-10"
"4659","CWS",0.221152,"2023-10-10"
"4660","DET",0.246742857142857,"2023-10-10"
"4661","HOU",0.202488721804511,"2023-10-10"
"4662","KC",0.276248175182482,"2023-10-10"
"4663","LAA",0.286106870229008,"2023-10-10"
"4664","LAD",0.203741007194245,"2023-10-10"
"4665","MIA",0.185143884892086,"2023-10-10"
"4666","MIL",0.225300751879699,"2023-10-10"
"4667","MIN",0.179360294117647,"2023-10-10"
"4668","NYM",0.227945736434109,"2023-10-10"
"4669","NYY",0.288374045801527,"2023-10-10"
"4670","OAK",0.226873015873016,"2023-10-10"
"4671","PHI",0.179762589928058,"2023-10-10"
"4672","PIT",0.203785185185185,"2023-10-10"
"4673","SD",0.220732824427481,"2023-10-10"
"4674","SEA",0.193318181818182,"2023-10-10"
"4675","SF",0.221712230215827,"2023-10-10"
"4676","STL",0.264724637681159,"2023-10-10"
"4677","TB",0.234134328358209,"2023-10-10"
"4678","TEX",0.223455223880597,"2023-10-10"
"4679","TOR",0.230579710144928,"2023-10-10"
"4680","WSH",0.233789473684211,"2023-10-10"
"4681","ATL",0.271832116788321,"2023-10-11"
"4682","AZ",0.179617647058824,"2023-10-11"
"4683","BAL",0.207223880597015,"2023-10-11"
"4684","BOS",0.222159090909091,"2023-10-11"
"4685","CHC",0.247929133858268,"2023-10-11"
"4686","CIN",0.284244094488189,"2023-10-11"
"4687","CLE",0.263529850746269,"2023-10-11"
"4688","COL",0.257408,"2023-10-11"
"4689","CWS",0.221152,"2023-10-11"
"4690","DET",0.246742857142857,"2023-10-11"
"4691","HOU",0.202488721804511,"2023-10-11"
"4692","KC",0.276248175182482,"2023-10-11"
"4693","LAA",0.286106870229008,"2023-10-11"
"4694","LAD",0.203741007194245,"2023-10-11"
"4695","MIA",0.185143884892086,"2023-10-11"
"4696","MIL",0.225300751879699,"2023-10-11"
"4697","MIN",0.179360294117647,"2023-10-11"
"4698","NYM",0.227945736434109,"2023-10-11"
"4699","NYY",0.288374045801527,"2023-10-11"
"4700","OAK",0.226873015873016,"2023-10-11"
"4701","PHI",0.179762589928058,"2023-10-11"
"4702","PIT",0.203785185185185,"2023-10-11"
"4703","SD",0.220732824427481,"2023-10-11"
"4704","SEA",0.193318181818182,"2023-10-11"
"4705","SF",0.221712230215827,"2023-10-11"
"4706","STL",0.264724637681159,"2023-10-11"
"4707","TB",0.234134328358209,"2023-10-11"
"4708","TEX",0.223455223880597,"2023-10-11"
"4709","TOR",0.230579710144928,"2023-10-11"
"4710","WSH",0.233789473684211,"2023-10-11"
"4711","ATL",0.271832116788321,"2023-10-12"
"4712","AZ",0.179617647058824,"2023-10-12"
"4713","BAL",0.207223880597015,"2023-10-12"
"4714","BOS",0.222159090909091,"2023-10-12"
"4715","CHC",0.247929133858268,"2023-10-12"
"4716","CIN",0.284244094488189,"2023-10-12"
"4717","CLE",0.263529850746269,"2023-10-12"
"4718","COL",0.257408,"2023-10-12"
"4719","CWS",0.221152,"2023-10-12"
"4720","DET",0.246742857142857,"2023-10-12"
"4721","HOU",0.202488721804511,"2023-10-12"
"4722","KC",0.276248175182482,"2023-10-12"
"4723","LAA",0.286106870229008,"2023-10-12"
"4724","LAD",0.203741007194245,"2023-10-12"
"4725","MIA",0.185143884892086,"2023-10-12"
"4726","MIL",0.225300751879699,"2023-10-12"
"4727","MIN",0.179360294117647,"2023-10-12"
"4728","NYM",0.227945736434109,"2023-10-12"
"4729","NYY",0.288374045801527,"2023-10-12"
"4730","OAK",0.226873015873016,"2023-10-12"
"4731","PHI",0.179762589928058,"2023-10-12"
"4732","PIT",0.203785185185185,"2023-10-12"
"4733","SD",0.220732824427481,"2023-10-12"
"4734","SEA",0.193318181818182,"2023-10-12"
"4735","SF",0.221712230215827,"2023-10-12"
"4736","STL",0.264724637681159,"2023-10-12"
"4737","TB",0.234134328358209,"2023-10-12"
"4738","TEX",0.223455223880597,"2023-10-12"
"4739","TOR",0.230579710144928,"2023-10-12"
"4740","WSH",0.233789473684211,"2023-10-12"
"4741","ATL",0.271832116788321,"2023-10-15"
"4742","AZ",0.179617647058824,"2023-10-15"
"4743","BAL",0.207223880597015,"2023-10-15"
"4744","BOS",0.222159090909091,"2023-10-15"
"4745","CHC",0.247929133858268,"2023-10-15"
"4746","CIN",0.284244094488189,"2023-10-15"
"4747","CLE",0.263529850746269,"2023-10-15"
"4748","COL",0.257408,"2023-10-15"
"4749","CWS",0.221152,"2023-10-15"
"4750","DET",0.246742857142857,"2023-10-15"
"4751","HOU",0.202488721804511,"2023-10-15"
"4752","KC",0.276248175182482,"2023-10-15"
"4753","LAA",0.286106870229008,"2023-10-15"
"4754","LAD",0.203741007194245,"2023-10-15"
"4755","MIA",0.185143884892086,"2023-10-15"
"4756","MIL",0.225300751879699,"2023-10-15"
"4757","MIN",0.179360294117647,"2023-10-15"
"4758","NYM",0.227945736434109,"2023-10-15"
"4759","NYY",0.288374045801527,"2023-10-15"
"4760","OAK",0.226873015873016,"2023-10-15"
"4761","PHI",0.179762589928058,"2023-10-15"
"4762","PIT",0.203785185185185,"2023-10-15"
"4763","SD",0.220732824427481,"2023-10-15"
"4764","SEA",0.193318181818182,"2023-10-15"
"4765","SF",0.221712230215827,"2023-10-15"
"4766","STL",0.264724637681159,"2023-10-15"
"4767","TB",0.234134328358209,"2023-10-15"
"4768","TEX",0.223455223880597,"2023-10-15"
"4769","TOR",0.230579710144928,"2023-10-15"
"4770","WSH",0.233789473684211,"2023-10-15"
"4771","ATL",0.271832116788321,"2023-10-16"
"4772","AZ",0.179617647058824,"2023-10-16"
"4773","BAL",0.207223880597015,"2023-10-16"
"4774","BOS",0.222159090909091,"2023-10-16"
"4775","CHC",0.247929133858268,"2023-10-16"
"4776","CIN",0.284244094488189,"2023-10-16"
"4777","CLE",0.263529850746269,"2023-10-16"
"4778","COL",0.257408,"2023-10-16"
"4779","CWS",0.221152,"2023-10-16"
"4780","DET",0.246742857142857,"2023-10-16"
"4781","HOU",0.202488721804511,"2023-10-16"
"4782","KC",0.276248175182482,"2023-10-16"
"4783","LAA",0.286106870229008,"2023-10-16"
"4784","LAD",0.203741007194245,"2023-10-16"
"4785","MIA",0.185143884892086,"2023-10-16"
"4786","MIL",0.225300751879699,"2023-10-16"
"4787","MIN",0.179360294117647,"2023-10-16"
"4788","NYM",0.227945736434109,"2023-10-16"
"4789","NYY",0.288374045801527,"2023-10-16"
"4790","OAK",0.226873015873016,"2023-10-16"
"4791","PHI",0.179762589928058,"2023-10-16"
"4792","PIT",0.203785185185185,"2023-10-16"
"4793","SD",0.220732824427481,"2023-10-16"
"4794","SEA",0.193318181818182,"2023-10-16"
"4795","SF",0.221712230215827,"2023-10-16"
"4796","STL",0.264724637681159,"2023-10-16"
"4797","TB",0.234134328358209,"2023-10-16"
"4798","TEX",0.223455223880597,"2023-10-16"
"4799","TOR",0.230579710144928,"2023-10-16"
"4800","WSH",0.233789473684211,"2023-10-16"
"4801","ATL",0.271832116788321,"2023-10-17"
"4802","AZ",0.179617647058824,"2023-10-17"
"4803","BAL",0.207223880597015,"2023-10-17"
"4804","BOS",0.222159090909091,"2023-10-17"
"4805","CHC",0.247929133858268,"2023-10-17"
"4806","CIN",0.284244094488189,"2023-10-17"
"4807","CLE",0.263529850746269,"2023-10-17"
"4808","COL",0.257408,"2023-10-17"
"4809","CWS",0.221152,"2023-10-17"
"4810","DET",0.246742857142857,"2023-10-17"
"4811","HOU",0.202488721804511,"2023-10-17"
"4812","KC",0.276248175182482,"2023-10-17"
"4813","LAA",0.286106870229008,"2023-10-17"
"4814","LAD",0.203741007194245,"2023-10-17"
"4815","MIA",0.185143884892086,"2023-10-17"
"4816","MIL",0.225300751879699,"2023-10-17"
"4817","MIN",0.179360294117647,"2023-10-17"
"4818","NYM",0.227945736434109,"2023-10-17"
"4819","NYY",0.288374045801527,"2023-10-17"
"4820","OAK",0.226873015873016,"2023-10-17"
"4821","PHI",0.179762589928058,"2023-10-17"
"4822","PIT",0.203785185185185,"2023-10-17"
"4823","SD",0.220732824427481,"2023-10-17"
"4824","SEA",0.193318181818182,"2023-10-17"
"4825","SF",0.221712230215827,"2023-10-17"
"4826","STL",0.264724637681159,"2023-10-17"
"4827","TB",0.234134328358209,"2023-10-17"
"4828","TEX",0.223455223880597,"2023-10-17"
"4829","TOR",0.230579710144928,"2023-10-17"
"4830","WSH",0.233789473684211,"2023-10-17"
"4831","ATL",0.271832116788321,"2023-10-18"
"4832","AZ",0.179617647058824,"2023-10-18"
"4833","BAL",0.207223880597015,"2023-10-18"
"4834","BOS",0.222159090909091,"2023-10-18"
"4835","CHC",0.247929133858268,"2023-10-18"
"4836","CIN",0.284244094488189,"2023-10-18"
"4837","CLE",0.263529850746269,"2023-10-18"
"4838","COL",0.257408,"2023-10-18"
"4839","CWS",0.221152,"2023-10-18"
"4840","DET",0.246742857142857,"2023-10-18"
"4841","HOU",0.202488721804511,"2023-10-18"
"4842","KC",0.276248175182482,"2023-10-18"
"4843","LAA",0.286106870229008,"2023-10-18"
"4844","LAD",0.203741007194245,"2023-10-18"
"4845","MIA",0.185143884892086,"2023-10-18"
"4846","MIL",0.225300751879699,"2023-10-18"
"4847","MIN",0.179360294117647,"2023-10-18"
"4848","NYM",0.227945736434109,"2023-10-18"
"4849","NYY",0.288374045801527,"2023-10-18"
"4850","OAK",0.226873015873016,"2023-10-18"
"4851","PHI",0.179762589928058,"2023-10-18"
"4852","PIT",0.203785185185185,"2023-10-18"
"4853","SD",0.220732824427481,"2023-10-18"
"4854","SEA",0.193318181818182,"2023-10-18"
"4855","SF",0.221712230215827,"2023-10-18"
"4856","STL",0.264724637681159,"2023-10-18"
"4857","TB",0.234134328358209,"2023-10-18"
"4858","TEX",0.223455223880597,"2023-10-18"
"4859","TOR",0.230579710144928,"2023-10-18"
"4860","WSH",0.233789473684211,"2023-10-18"
"4861","ATL",0.271832116788321,"2023-10-19"
"4862","AZ",0.179617647058824,"2023-10-19"
"4863","BAL",0.207223880597015,"2023-10-19"
"4864","BOS",0.222159090909091,"2023-10-19"
"4865","CHC",0.247929133858268,"2023-10-19"
"4866","CIN",0.284244094488189,"2023-10-19"
"4867","CLE",0.263529850746269,"2023-10-19"
"4868","COL",0.257408,"2023-10-19"
"4869","CWS",0.221152,"2023-10-19"
"4870","DET",0.246742857142857,"2023-10-19"
"4871","HOU",0.202488721804511,"2023-10-19"
"4872","KC",0.276248175182482,"2023-10-19"
"4873","LAA",0.286106870229008,"2023-10-19"
"4874","LAD",0.203741007194245,"2023-10-19"
"4875","MIA",0.185143884892086,"2023-10-19"
"4876","MIL",0.225300751879699,"2023-10-19"
"4877","MIN",0.179360294117647,"2023-10-19"
"4878","NYM",0.227945736434109,"2023-10-19"
"4879","NYY",0.288374045801527,"2023-10-19"
"4880","OAK",0.226873015873016,"2023-10-19"
"4881","PHI",0.179762589928058,"2023-10-19"
"4882","PIT",0.203785185185185,"2023-10-19"
"4883","SD",0.220732824427481,"2023-10-19"
"4884","SEA",0.193318181818182,"2023-10-19"
"4885","SF",0.221712230215827,"2023-10-19"
"4886","STL",0.264724637681159,"2023-10-19"
"4887","TB",0.234134328358209,"2023-10-19"
"4888","TEX",0.223455223880597,"2023-10-19"
"4889","TOR",0.230579710144928,"2023-10-19"
"4890","WSH",0.233789473684211,"2023-10-19"
"4891","ATL",0.271832116788321,"2023-10-20"
"4892","AZ",0.179617647058824,"2023-10-20"
"4893","BAL",0.207223880597015,"2023-10-20"
"4894","BOS",0.222159090909091,"2023-10-20"
"4895","CHC",0.247929133858268,"2023-10-20"
"4896","CIN",0.284244094488189,"2023-10-20"
"4897","CLE",0.263529850746269,"2023-10-20"
"4898","COL",0.257408,"2023-10-20"
"4899","CWS",0.221152,"2023-10-20"
"4900","DET",0.246742857142857,"2023-10-20"
"4901","HOU",0.202488721804511,"2023-10-20"
"4902","KC",0.276248175182482,"2023-10-20"
"4903","LAA",0.286106870229008,"2023-10-20"
"4904","LAD",0.203741007194245,"2023-10-20"
"4905","MIA",0.185143884892086,"2023-10-20"
"4906","MIL",0.225300751879699,"2023-10-20"
"4907","MIN",0.179360294117647,"2023-10-20"
"4908","NYM",0.227945736434109,"2023-10-20"
"4909","NYY",0.288374045801527,"2023-10-20"
"4910","OAK",0.226873015873016,"2023-10-20"
"4911","PHI",0.179762589928058,"2023-10-20"
"4912","PIT",0.203785185185185,"2023-10-20"
"4913","SD",0.220732824427481,"2023-10-20"
"4914","SEA",0.193318181818182,"2023-10-20"
"4915","SF",0.221712230215827,"2023-10-20"
"4916","STL",0.264724637681159,"2023-10-20"
"4917","TB",0.234134328358209,"2023-10-20"
"4918","TEX",0.223455223880597,"2023-10-20"
"4919","TOR",0.230579710144928,"2023-10-20"
"4920","WSH",0.233789473684211,"2023-10-20"
"4921","ATL",0.271832116788321,"2023-10-21"
"4922","AZ",0.179617647058824,"2023-10-21"
"4923","BAL",0.207223880597015,"2023-10-21"
"4924","BOS",0.222159090909091,"2023-10-21"
"4925","CHC",0.247929133858268,"2023-10-21"
"4926","CIN",0.284244094488189,"2023-10-21"
"4927","CLE",0.263529850746269,"2023-10-21"
"4928","COL",0.257408,"2023-10-21"
"4929","CWS",0.221152,"2023-10-21"
"4930","DET",0.246742857142857,"2023-10-21"
"4931","HOU",0.202488721804511,"2023-10-21"
"4932","KC",0.276248175182482,"2023-10-21"
"4933","LAA",0.286106870229008,"2023-10-21"
"4934","LAD",0.203741007194245,"2023-10-21"
"4935","MIA",0.185143884892086,"2023-10-21"
"4936","MIL",0.225300751879699,"2023-10-21"
"4937","MIN",0.179360294117647,"2023-10-21"
"4938","NYM",0.227945736434109,"2023-10-21"
"4939","NYY",0.288374045801527,"2023-10-21"
"4940","OAK",0.226873015873016,"2023-10-21"
"4941","PHI",0.179762589928058,"2023-10-21"
"4942","PIT",0.203785185185185,"2023-10-21"
"4943","SD",0.220732824427481,"2023-10-21"
"4944","SEA",0.193318181818182,"2023-10-21"
"4945","SF",0.221712230215827,"2023-10-21"
"4946","STL",0.264724637681159,"2023-10-21"
"4947","TB",0.234134328358209,"2023-10-21"
"4948","TEX",0.223455223880597,"2023-10-21"
"4949","TOR",0.230579710144928,"2023-10-21"
"4950","WSH",0.233789473684211,"2023-10-21"
"4951","ATL",0.271832116788321,"2023-10-22"
"4952","AZ",0.179617647058824,"2023-10-22"
"4953","BAL",0.207223880597015,"2023-10-22"
"4954","BOS",0.222159090909091,"2023-10-22"
"4955","CHC",0.247929133858268,"2023-10-22"
"4956","CIN",0.284244094488189,"2023-10-22"
"4957","CLE",0.263529850746269,"2023-10-22"
"4958","COL",0.257408,"2023-10-22"
"4959","CWS",0.221152,"2023-10-22"
"4960","DET",0.246742857142857,"2023-10-22"
"4961","HOU",0.202488721804511,"2023-10-22"
"4962","KC",0.276248175182482,"2023-10-22"
"4963","LAA",0.286106870229008,"2023-10-22"
"4964","LAD",0.203741007194245,"2023-10-22"
"4965","MIA",0.185143884892086,"2023-10-22"
"4966","MIL",0.225300751879699,"2023-10-22"
"4967","MIN",0.179360294117647,"2023-10-22"
"4968","NYM",0.227945736434109,"2023-10-22"
"4969","NYY",0.288374045801527,"2023-10-22"
"4970","OAK",0.226873015873016,"2023-10-22"
"4971","PHI",0.179762589928058,"2023-10-22"
"4972","PIT",0.203785185185185,"2023-10-22"
"4973","SD",0.220732824427481,"2023-10-22"
"4974","SEA",0.193318181818182,"2023-10-22"
"4975","SF",0.221712230215827,"2023-10-22"
"4976","STL",0.264724637681159,"2023-10-22"
"4977","TB",0.234134328358209,"2023-10-22"
"4978","TEX",0.223455223880597,"2023-10-22"
"4979","TOR",0.230579710144928,"2023-10-22"
"4980","WSH",0.233789473684211,"2023-10-22"
"4981","ATL",0.271832116788321,"2023-10-23"
"4982","AZ",0.179617647058824,"2023-10-23"
"4983","BAL",0.207223880597015,"2023-10-23"
"4984","BOS",0.222159090909091,"2023-10-23"
"4985","CHC",0.247929133858268,"2023-10-23"
"4986","CIN",0.284244094488189,"2023-10-23"
"4987","CLE",0.263529850746269,"2023-10-23"
"4988","COL",0.257408,"2023-10-23"
"4989","CWS",0.221152,"2023-10-23"
"4990","DET",0.246742857142857,"2023-10-23"
"4991","HOU",0.202488721804511,"2023-10-23"
"4992","KC",0.276248175182482,"2023-10-23"
"4993","LAA",0.286106870229008,"2023-10-23"
"4994","LAD",0.203741007194245,"2023-10-23"
"4995","MIA",0.185143884892086,"2023-10-23"
"4996","MIL",0.225300751879699,"2023-10-23"
"4997","MIN",0.179360294117647,"2023-10-23"
"4998","NYM",0.227945736434109,"2023-10-23"
"4999","NYY",0.288374045801527,"2023-10-23"
"5000","OAK",0.226873015873016,"2023-10-23"
"5001","PHI",0.179762589928058,"2023-10-23"
"5002","PIT",0.203785185185185,"2023-10-23"
"5003","SD",0.220732824427481,"2023-10-23"
"5004","SEA",0.193318181818182,"2023-10-23"
"5005","SF",0.221712230215827,"2023-10-23"
"5006","STL",0.264724637681159,"2023-10-23"
"5007","TB",0.234134328358209,"2023-10-23"
"5008","TEX",0.223455223880597,"2023-10-23"
"5009","TOR",0.230579710144928,"2023-10-23"
"5010","WSH",0.233789473684211,"2023-10-23"
"5011","ATL",0.271832116788321,"2023-10-24"
"5012","AZ",0.179617647058824,"2023-10-24"
"5013","BAL",0.207223880597015,"2023-10-24"
"5014","BOS",0.222159090909091,"2023-10-24"
"5015","CHC",0.247929133858268,"2023-10-24"
"5016","CIN",0.284244094488189,"2023-10-24"
"5017","CLE",0.263529850746269,"2023-10-24"
"5018","COL",0.257408,"2023-10-24"
"5019","CWS",0.221152,"2023-10-24"
"5020","DET",0.246742857142857,"2023-10-24"
"5021","HOU",0.202488721804511,"2023-10-24"
"5022","KC",0.276248175182482,"2023-10-24"
"5023","LAA",0.286106870229008,"2023-10-24"
"5024","LAD",0.203741007194245,"2023-10-24"
"5025","MIA",0.185143884892086,"2023-10-24"
"5026","MIL",0.225300751879699,"2023-10-24"
"5027","MIN",0.179360294117647,"2023-10-24"
"5028","NYM",0.227945736434109,"2023-10-24"
"5029","NYY",0.288374045801527,"2023-10-24"
"5030","OAK",0.226873015873016,"2023-10-24"
"5031","PHI",0.179762589928058,"2023-10-24"
"5032","PIT",0.203785185185185,"2023-10-24"
"5033","SD",0.220732824427481,"2023-10-24"
"5034","SEA",0.193318181818182,"2023-10-24"
"5035","SF",0.221712230215827,"2023-10-24"
"5036","STL",0.264724637681159,"2023-10-24"
"5037","TB",0.234134328358209,"2023-10-24"
"5038","TEX",0.223455223880597,"2023-10-24"
"5039","TOR",0.230579710144928,"2023-10-24"
"5040","WSH",0.233789473684211,"2023-10-24"
"5041","ATL",0.271832116788321,"2023-10-27"
"5042","AZ",0.179617647058824,"2023-10-27"
"5043","BAL",0.207223880597015,"2023-10-27"
"5044","BOS",0.222159090909091,"2023-10-27"
"5045","CHC",0.247929133858268,"2023-10-27"
"5046","CIN",0.284244094488189,"2023-10-27"
"5047","CLE",0.263529850746269,"2023-10-27"
"5048","COL",0.257408,"2023-10-27"
"5049","CWS",0.221152,"2023-10-27"
"5050","DET",0.246742857142857,"2023-10-27"
"5051","HOU",0.202488721804511,"2023-10-27"
"5052","KC",0.276248175182482,"2023-10-27"
"5053","LAA",0.286106870229008,"2023-10-27"
"5054","LAD",0.203741007194245,"2023-10-27"
"5055","MIA",0.185143884892086,"2023-10-27"
"5056","MIL",0.225300751879699,"2023-10-27"
"5057","MIN",0.179360294117647,"2023-10-27"
"5058","NYM",0.227945736434109,"2023-10-27"
"5059","NYY",0.288374045801527,"2023-10-27"
"5060","OAK",0.226873015873016,"2023-10-27"
"5061","PHI",0.179762589928058,"2023-10-27"
"5062","PIT",0.203785185185185,"2023-10-27"
"5063","SD",0.220732824427481,"2023-10-27"
"5064","SEA",0.193318181818182,"2023-10-27"
"5065","SF",0.221712230215827,"2023-10-27"
"5066","STL",0.264724637681159,"2023-10-27"
"5067","TB",0.234134328358209,"2023-10-27"
"5068","TEX",0.223455223880597,"2023-10-27"
"5069","TOR",0.230579710144928,"2023-10-27"
"5070","WSH",0.233789473684211,"2023-10-27"
"5071","ATL",0.271832116788321,"2023-10-28"
"5072","AZ",0.179617647058824,"2023-10-28"
"5073","BAL",0.207223880597015,"2023-10-28"
"5074","BOS",0.222159090909091,"2023-10-28"
"5075","CHC",0.247929133858268,"2023-10-28"
"5076","CIN",0.284244094488189,"2023-10-28"
"5077","CLE",0.263529850746269,"2023-10-28"
"5078","COL",0.257408,"2023-10-28"
"5079","CWS",0.221152,"2023-10-28"
